dst,sec_last_ip,dns_trunc,subnet,country,region
143.105.56.73,,mplsmnx1,143.105.56.0/24,US,US-MN
129.222.114.251,,mplsmnx1,129.222.114.0/24,CA,CA-MB
129.222.178.124,,limaper1,129.222.178.0/24,EC,EC-P
129.222.115.144,,mplsmnx1,129.222.115.0/24,CA,CA-MB
138.84.38.48,206.224.71.235,limaper1,138.84.38.0/25,PE,PE-LMA
138.84.38.117,206.224.71.243,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.152.218,,mplsmnx1,129.222.152.0/24,CA,CA-ON
148.222.201.211,206.224.71.239,limaper1,148.222.201.128/25,EC,EC-P
129.222.239.117,,nwyynyx1,129.222.239.0/24,US,US-NY
138.84.38.39,206.224.71.243,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.178.71,206.224.71.243,limaper1,129.222.178.0/24,EC,EC-P
129.222.41.44,206.224.67.165,mplsmnx1,129.222.41.0/24,US,US-MN
148.222.196.166,,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.234.190,206.224.65.135,nwyynyx1,129.222.234.0/24,US,US-NY
129.222.234.190,206.224.66.115,nwyynyx1,129.222.234.0/24,US,US-NY
148.222.196.97,,limaper1,148.222.196.0/25,PE,PE-LMA
200.189.16.224,206.224.71.237,limaper1,200.189.16.0/24,EC,EC-P
135.129.112.209,,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.224.210.175,206.224.67.165,mplsmnx1,129.224.210.0/24,US,US-MN
200.189.17.21,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.182.137,206.224.71.237,limaper1,129.222.182.128/25,PE,PE-LMA
148.222.196.87,206.224.71.239,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.183.151,,limaper1,129.222.183.0/24,PE,PE-LMA
129.224.210.125,,mplsmnx1,129.224.210.0/24,US,US-MN
200.189.17.183,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.94.75,206.224.64.179,nwyynyx1,129.222.94.0/25,CA,CA-QC
148.222.196.230,,limaper1,148.222.196.128/25,PE,PE-LMA
148.222.196.162,206.224.71.237,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.208.45,,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.98.9,206.224.64.179,nwyynyx1,129.222.98.0/24,CA,CA-NB
129.222.42.41,,mplsmnx1,129.222.42.0/24,US,US-MN
129.222.197.110,206.224.65.139,nwyynyx1,129.222.197.0/24,CA,CA-ON
129.222.199.227,206.224.64.179,nwyynyx1,129.222.199.0/24,CA,CA-ON
135.129.112.233,,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.222.152.177,,mplsmnx1,129.222.152.0/24,CA,CA-ON
129.222.177.204,206.224.71.235,limaper1,129.222.177.0/24,PE,PE-LMA
200.189.16.150,206.224.71.243,limaper1,200.189.16.0/24,EC,EC-P
129.222.236.19,206.224.65.135,nwyynyx1,129.222.236.0/24,US,US-NY
143.105.57.45,,mplsmnx1,143.105.57.0/24,US,US-MN
129.222.199.107,206.224.65.139,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.198.248,206.224.64.179,nwyynyx1,129.222.198.0/24,CA,CA-ON
148.222.201.4,206.224.71.237,limaper1,148.222.201.0/25,EC,EC-P
129.222.183.21,,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.166.149,,nwyynyx1,129.222.166.0/24,CA,CA-ON
129.222.115.128,,mplsmnx1,129.222.115.0/24,CA,CA-MB
129.222.238.67,206.224.64.179,nwyynyx1,129.222.238.0/24,US,US-NY
129.222.237.37,,nwyynyx1,129.222.237.0/24,US,US-NY
148.222.196.44,206.224.71.235,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.236.3,,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.199.61,,nwyynyx1,129.222.199.0/24,CA,CA-ON
200.189.16.172,,limaper1,200.189.16.0/24,EC,EC-P
129.222.154.34,206.224.67.165,mplsmnx1,129.222.154.0/24,CA,CA-ON
129.222.183.68,,limaper1,129.222.183.0/24,PE,PE-LMA
138.84.50.122,206.224.71.235,limaper1,138.84.50.0/25,CO,CO-DC
129.222.41.207,,mplsmnx1,129.222.41.0/24,US,US-MN
138.84.50.113,,limaper1,138.84.50.0/25,CO,CO-DC
129.222.177.71,206.224.71.243,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.231.65,,nwyynyx1,129.222.231.0/24,US,US-NY
129.222.239.212,206.224.64.179,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.98.45,206.224.65.135,nwyynyx1,129.222.98.0/24,CA,CA-NB
129.222.98.45,206.224.66.115,nwyynyx1,129.222.98.0/24,CA,CA-NB
129.222.183.117,,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.182.227,,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.41.183,,mplsmnx1,129.222.41.0/24,US,US-MN
129.222.183.161,,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.177.183,206.224.71.239,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.183.4,,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.177.216,206.224.71.243,limaper1,129.222.177.0/24,PE,PE-LMA
206.83.104.31,206.224.70.203,tkyojpn1,206.83.104.0/25,JP,JP-13
129.222.236.132,,nwyynyx1,129.222.236.0/24,US,US-NY
200.189.17.61,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.154.62,,mplsmnx1,129.222.154.0/24,CA,CA-ON
129.222.230.212,,nwyynyx1,129.222.230.0/24,US,US-NY
129.222.183.114,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.43.194,,mplsmnx1,129.222.43.0/24,US,US-MN
129.222.178.65,206.224.71.235,limaper1,129.222.178.0/24,EC,EC-P
129.222.176.86,206.224.71.239,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.183.209,,limaper1,129.222.183.0/24,PE,PE-LMA
148.222.196.183,,limaper1,148.222.196.128/25,PE,PE-LMA
148.222.196.208,,limaper1,148.222.196.128/25,PE,PE-LMA
200.189.17.169,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.183.32,,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.152.222,,mplsmnx1,129.222.152.0/24,CA,CA-ON
129.222.239.220,206.224.64.181,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.42.45,206.224.74.41,mplsmnx1,129.222.42.0/24,US,US-MN
129.224.210.130,206.224.67.165,mplsmnx1,129.224.210.0/24,US,US-MN
129.222.209.102,,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.199.233,,nwyynyx1,129.222.199.0/24,CA,CA-ON
65.181.6.50,206.224.70.195,tkyojpn1,65.181.6.0/24,JP,JP-13
129.222.183.143,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.239.8,206.224.64.169,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.239.8,206.224.64.157,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.236.216,206.224.64.169,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.236.216,206.224.64.157,nwyynyx1,129.222.236.0/24,US,US-NY
135.129.112.43,206.224.64.181,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.222.115.163,,mplsmnx1,129.222.115.0/24,CA,CA-MB
129.222.182.201,206.224.71.235,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.182.161,206.224.71.237,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.198.62,,nwyynyx1,129.222.198.0/24,CA,CA-ON
148.222.196.47,206.224.71.237,limaper1,148.222.196.0/25,PE,PE-LMA
138.84.38.36,206.224.71.243,limaper1,138.84.38.0/25,PE,PE-LMA
200.189.17.122,206.224.71.239,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.236.55,,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.208.72,,nwyynyx1,129.222.208.0/24,CA,CA-QC
135.129.112.163,,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.222.182.231,,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.176.55,206.224.71.239,limaper1,129.222.176.0/24,PE,PE-LMA
148.222.196.193,,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.183.188,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.42.189,,mplsmnx1,129.222.42.0/24,US,US-MN
148.222.196.242,,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.115.95,,mplsmnx1,129.222.115.0/24,CA,CA-MB
148.222.196.168,206.224.71.237,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.198.92,,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.178.156,206.224.71.239,limaper1,129.222.178.0/24,EC,EC-P
200.189.16.116,206.224.71.239,limaper1,200.189.16.0/24,EC,EC-P
129.222.231.171,206.224.64.181,nwyynyx1,129.222.231.0/24,US,US-NY
129.222.177.63,,limaper1,129.222.177.0/24,PE,PE-LMA
138.84.50.107,206.224.71.235,limaper1,138.84.50.0/25,CO,CO-DC
129.222.176.176,206.224.71.239,limaper1,129.222.176.0/24,PE,PE-LMA
148.222.196.233,206.224.71.239,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.183.154,206.224.71.243,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.114.159,,mplsmnx1,129.222.114.0/24,CA,CA-MB
129.222.183.9,206.224.71.235,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.197.109,,nwyynyx1,129.222.197.0/24,CA,CA-ON
148.222.196.199,,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.114.49,,mplsmnx1,129.222.114.0/24,CA,CA-MB
129.222.198.142,,nwyynyx1,129.222.198.0/24,CA,CA-ON
138.84.38.6,,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.154.108,,mplsmnx1,129.222.154.0/24,CA,CA-ON
148.222.196.163,206.224.71.239,limaper1,148.222.196.128/25,PE,PE-LMA
65.181.7.219,206.224.70.195,tkyojpn1,65.181.7.0/24,JP,JP-13
138.84.38.67,206.224.71.237,limaper1,138.84.38.0/25,PE,PE-LMA
138.84.50.112,206.224.71.235,limaper1,138.84.50.0/25,CO,CO-DC
129.222.197.85,206.224.65.135,nwyynyx1,129.222.197.0/24,CA,CA-ON
129.222.197.85,206.224.66.115,nwyynyx1,129.222.197.0/24,CA,CA-ON
129.222.176.130,206.224.71.237,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.183.1,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.177.97,206.224.71.239,limaper1,129.222.177.0/24,PE,PE-LMA
143.105.38.255,,mplsmnx1,143.105.38.0/24,CA,CA-MB
148.222.196.155,206.224.71.235,limaper1,148.222.196.128/25,PE,PE-LMA
129.224.192.50,,dllstxx1,129.224.192.0/24,US,US-TX
129.222.40.193,,mplsmnx1,129.222.40.0/24,US,US-MN
216.128.28.196,,lndngbr1,216.128.28.0/24,GB,GB-EN
129.222.178.39,,limaper1,129.222.178.0/24,EC,EC-P
129.222.197.188,206.224.66.113,nwyynyx1,129.222.197.0/24,CA,CA-ON
129.222.176.158,,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.199.106,,nwyynyx1,129.222.199.0/24,CA,CA-ON
200.189.16.248,206.224.71.237,limaper1,200.189.16.0/24,EC,EC-P
129.222.239.79,,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.238.100,,nwyynyx1,129.222.238.0/24,US,US-NY
129.222.176.9,206.224.71.243,limaper1,129.222.176.0/24,PE,PE-LMA
143.105.57.232,,mplsmnx1,143.105.57.0/24,US,US-MN
129.222.182.154,206.224.71.239,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.115.176,,mplsmnx1,129.222.115.0/24,CA,CA-MB
129.222.43.109,,mplsmnx1,129.222.43.0/24,US,US-MN
129.222.177.147,,limaper1,129.222.177.0/24,PE,PE-LMA
148.222.196.240,206.224.71.237,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.152.147,,mplsmnx1,129.222.152.0/24,CA,CA-ON
148.222.196.209,206.224.71.235,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.182.173,206.224.71.243,limaper1,129.222.182.128/25,PE,PE-LMA
200.189.17.237,206.224.71.235,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.115.83,,mplsmnx1,129.222.115.0/24,CA,CA-MB
129.222.40.221,,mplsmnx1,129.222.40.0/24,US,US-MN
129.222.156.113,206.224.74.41,mplsmnx1,129.222.156.0/24,CA,CA-SK
148.222.196.192,206.224.71.237,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.239.118,206.224.65.135,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.239.118,206.224.66.115,nwyynyx1,129.222.239.0/24,US,US-NY
65.181.6.99,206.224.70.195,tkyojpn1,65.181.6.0/24,JP,JP-13
129.222.198.146,,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.198.111,,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.199.250,,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.182.240,206.224.71.237,limaper1,129.222.182.128/25,PE,PE-LMA
148.222.201.146,206.224.71.235,limaper1,148.222.201.128/25,EC,EC-P
129.222.183.71,,limaper1,129.222.183.0/24,PE,PE-LMA
148.222.196.22,206.224.71.237,limaper1,148.222.196.0/25,PE,PE-LMA
200.189.17.229,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.176.7,,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.181.56,,limaper1,129.222.181.0/24,CL,CL-RM
129.222.182.237,,limaper1,129.222.182.128/25,PE,PE-LMA
138.84.38.111,,limaper1,138.84.38.0/25,PE,PE-LMA
148.222.201.88,,limaper1,148.222.201.0/25,EC,EC-P
129.222.239.42,206.224.65.135,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.239.42,206.224.66.115,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.176.161,206.224.71.239,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.237.106,,nwyynyx1,129.222.237.0/24,US,US-NY
138.84.38.24,206.224.71.237,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.152.36,,mplsmnx1,129.222.152.0/24,CA,CA-ON
129.222.41.149,,mplsmnx1,129.222.41.0/24,US,US-MN
129.222.198.61,206.224.64.181,nwyynyx1,129.222.198.0/24,CA,CA-ON
200.189.16.203,206.224.71.235,limaper1,200.189.16.0/24,EC,EC-P
129.222.197.88,,nwyynyx1,129.222.197.0/24,CA,CA-ON
135.129.112.173,,nwyynyx1,135.129.112.0/24,CA,CA-ON
14.1.87.225,206.224.66.55,sydyaus1,14.1.87.0/24,AU,AU-NSW
14.1.87.225,124.254.71.10,sydyaus1,14.1.87.0/24,AU,AU-NSW
129.222.239.100,206.224.65.135,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.231.147,206.224.64.169,nwyynyx1,129.222.231.0/24,US,US-NY
129.222.231.147,206.224.64.157,nwyynyx1,129.222.231.0/24,US,US-NY
129.222.199.70,,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.238.204,,nwyynyx1,129.222.238.0/24,US,US-NY
129.222.208.151,,nwyynyx1,129.222.208.0/24,CA,CA-QC
148.222.196.14,206.224.71.235,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.209.212,206.224.64.181,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.177.10,206.224.71.239,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.154.173,,mplsmnx1,129.222.154.0/24,CA,CA-ON
129.222.236.200,206.224.65.135,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.236.200,206.224.66.115,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.239.59,,nwyynyx1,129.222.239.0/24,US,US-NY
129.222.197.238,,nwyynyx1,129.222.197.0/24,CA,CA-ON
129.222.182.157,206.224.71.243,limaper1,129.222.182.128/25,PE,PE-LMA
98.97.109.116,,dnvrcox1,98.97.109.0/24,US,US-CO
129.222.227.148,206.224.65.135,nwyynyx1,129.222.227.0/24,US,US-NY
129.222.197.227,206.224.64.179,nwyynyx1,129.222.197.0/24,CA,CA-ON
148.222.196.78,206.224.71.237,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.182.228,,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.182.175,,limaper1,129.222.182.128/25,PE,PE-LMA
148.222.201.138,206.224.71.235,limaper1,148.222.201.128/25,EC,EC-P
129.222.199.104,206.224.64.181,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.228.75,,nwyynyx1,129.222.228.0/24,US,US-NY
129.222.208.116,,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.177.138,206.224.71.243,limaper1,129.222.177.0/24,PE,PE-LMA
14.1.86.89,124.254.71.10,sydyaus1,14.1.86.0/24,AU,AU-NSW
14.1.86.89,206.224.66.47,sydyaus1,14.1.86.0/24,AU,AU-NSW
129.222.199.126,,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.232.190,,nwyynyx1,129.222.232.0/24,US,US-NY
129.222.209.222,,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.208.174,206.224.66.113,nwyynyx1,129.222.208.0/24,CA,CA-QC
148.222.201.201,206.224.71.235,limaper1,148.222.201.128/25,EC,EC-P
129.222.176.62,206.224.71.239,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.208.188,206.224.65.135,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.224.210.118,,mplsmnx1,129.224.210.0/24,US,US-MN
148.222.196.7,206.224.71.235,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.98.168,,nwyynyx1,129.222.98.0/24,CA,CA-NB
129.222.176.217,206.224.71.235,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.236.59,206.224.65.135,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.236.59,206.224.66.115,nwyynyx1,129.222.236.0/24,US,US-NY
129.222.198.224,,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.198.86,206.224.64.181,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.181.214,,limaper1,129.222.181.0/24,CL,CL-RM
148.222.196.58,,limaper1,148.222.196.0/25,PE,PE-LMA
148.222.196.72,206.224.71.243,limaper1,148.222.196.0/25,PE,PE-LMA
170.203.200.34,,sttlwax1,170.203.200.0/24,CA,CA-BC
129.222.115.120,206.224.74.41,mplsmnx1,129.222.115.0/24,CA,CA-MB
129.222.199.191,,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.199.11,206.224.65.139,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.178.145,,limaper1,129.222.178.0/24,EC,EC-P
129.222.156.23,,mplsmnx1,129.222.156.0/24,CA,CA-SK
129.222.43.99,206.224.67.165,mplsmnx1,129.222.43.0/24,US,US-MN
148.222.201.151,206.224.71.243,limaper1,148.222.201.128/25,EC,EC-P
129.222.198.63,,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.224.210.69,,mplsmnx1,129.224.210.0/24,US,US-MN
129.222.43.28,,mplsmnx1,129.222.43.0/24,US,US-MN
129.222.94.7,,nwyynyx1,129.222.94.0/25,CA,CA-QC
129.224.216.6,,dtcrakx1,129.224.216.0/24,US,US-AK
65.181.6.18,206.224.70.195,tkyojpn1,65.181.6.0/24,JP,JP-13
129.222.176.27,206.224.71.243,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.154.175,,mplsmnx1,129.222.154.0/24,CA,CA-ON
129.222.183.150,206.224.71.237,limaper1,129.222.183.0/24,PE,PE-LMA
148.222.196.133,206.224.71.243,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.94.54,,nwyynyx1,129.222.94.0/25,CA,CA-QC
129.222.183.169,206.224.71.243,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.176.150,206.224.71.243,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.183.196,206.224.71.235,limaper1,129.222.183.0/24,PE,PE-LMA
200.189.17.244,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.209.142,206.224.66.113,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.237.118,,nwyynyx1,129.222.237.0/24,US,US-NY
129.222.238.69,206.224.65.139,nwyynyx1,129.222.238.0/24,US,US-NY
129.222.177.159,,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.176.228,,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.224.213,,nwyynyx1,129.222.224.0/24,US,US-NY
129.222.152.46,206.224.74.41,mplsmnx1,129.222.152.0/24,CA,CA-ON
129.222.209.176,206.224.66.113,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.178.222,206.224.71.237,limaper1,129.222.178.0/24,EC,EC-P
135.129.112.225,,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.222.183.191,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.227.240,,nwyynyx1,129.222.227.0/24,US,US-NY
129.222.182.174,206.224.71.243,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.197.76,,nwyynyx1,129.222.197.0/24,CA,CA-ON
200.189.17.227,,limaper1,200.189.17.0/24,PE,PE-LMA
138.84.50.47,,limaper1,138.84.50.0/25,CO,CO-DC
129.222.183.38,,limaper1,129.222.183.0/24,PE,PE-LMA
200.189.16.85,206.224.71.239,limaper1,200.189.16.0/24,EC,EC-P
129.222.235.187,,nwyynyx1,129.222.235.0/24,US,US-NY
129.222.177.143,206.224.71.235,limaper1,129.222.177.0/24,PE,PE-LMA
14.1.87.3,206.224.66.49,sydyaus1,14.1.87.0/24,AU,AU-NSW
14.1.87.3,14.1.85.179,sydyaus1,14.1.87.0/24,AU,AU-NSW
14.1.87.3,124.254.71.10,sydyaus1,14.1.87.0/24,AU,AU-NSW
206.83.104.51,206.224.70.205,tkyojpn1,206.83.104.0/25,JP,JP-13
129.222.183.50,,limaper1,129.222.183.0/24,PE,PE-LMA
148.222.196.36,,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.229.180,206.224.66.113,nwyynyx1,129.222.229.0/24,US,US-NY
129.222.152.201,,mplsmnx1,129.222.152.0/24,CA,CA-ON
148.222.196.55,206.224.71.237,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.42.135,,mplsmnx1,129.222.42.0/24,US,US-MN
129.222.208.101,,nwyynyx1,129.222.208.0/24,CA,CA-QC
138.84.38.69,206.224.71.243,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.209.162,,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.199.226,206.224.64.179,nwyynyx1,129.222.199.0/24,CA,CA-ON
129.222.178.183,,limaper1,129.222.178.0/24,EC,EC-P
129.222.225.206,,nwyynyx1,129.222.225.0/24,US,US-NY
143.105.46.247,206.224.71.237,limaper1,143.105.46.128/25,PE,PE-LMA
14.1.80.121,206.224.66.55,sydyaus1,14.1.80.0/25,AU,AU-NSW
14.1.80.121,124.254.71.10,sydyaus1,14.1.80.0/25,AU,AU-NSW
129.222.177.98,206.224.71.239,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.199.151,,nwyynyx1,129.222.199.0/24,CA,CA-ON
200.189.17.196,206.224.71.239,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.177.133,206.224.71.237,limaper1,129.222.177.0/24,PE,PE-LMA
129.222.230.53,,nwyynyx1,129.222.230.0/24,US,US-NY
129.222.176.104,,limaper1,129.222.176.0/24,PE,PE-LMA
200.189.17.128,206.224.71.243,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.41.70,,mplsmnx1,129.222.41.0/24,US,US-MN
129.222.98.137,,nwyynyx1,129.222.98.0/24,CA,CA-NB
212.105.147.135,,lndngbr1,212.105.147.0/24,GB,GB-EN
129.222.177.45,,limaper1,129.222.177.0/24,PE,PE-LMA
138.84.50.58,206.224.71.237,limaper1,138.84.50.0/25,CO,CO-DC
148.222.196.241,,limaper1,148.222.196.128/25,PE,PE-LMA
148.222.196.252,206.224.71.243,limaper1,148.222.196.128/25,PE,PE-LMA
129.222.183.16,206.224.71.239,limaper1,129.222.183.0/24,PE,PE-LMA
135.129.122.43,206.224.67.165,mplsmnx1,135.129.122.0/25,CA,CA-ON
129.222.6.95,206.224.68.7,ashnvax2,129.222.6.0/24,US,US-VA
129.222.166.167,,nwyynyx1,129.222.166.0/24,CA,CA-ON
129.222.230.255,,nwyynyx1,129.222.230.0/24,US,US-NY
129.222.208.130,206.224.64.169,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.208.130,206.224.64.157,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.181.247,,limaper1,129.222.181.0/24,CL,CL-RM
129.222.239.0,,nwyynyx1,129.222.239.0/24,US,US-NY
135.129.112.5,,nwyynyx1,135.129.112.0/24,CA,CA-ON
129.222.232.81,,nwyynyx1,129.222.232.0/24,US,US-NY
129.222.182.202,206.224.71.235,limaper1,129.222.182.128/25,PE,PE-LMA
138.84.50.48,206.224.71.235,limaper1,138.84.50.0/25,CO,CO-DC
129.222.232.139,206.224.64.181,nwyynyx1,129.222.232.0/24,US,US-NY
65.181.6.134,206.224.70.199,tkyojpn1,65.181.6.0/24,JP,JP-13
129.222.183.136,,limaper1,129.222.183.0/24,PE,PE-LMA
14.1.85.82,206.224.66.47,sydyaus1,14.1.85.0/24,AU,AU-NSW
148.222.196.113,206.224.71.243,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.176.197,,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.208.229,,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.178.0,206.224.71.239,limaper1,129.222.178.0/24,EC,EC-P
129.222.198.203,206.224.65.135,nwyynyx1,129.222.198.0/24,CA,CA-ON
129.222.237.76,206.224.65.139,nwyynyx1,129.222.237.0/24,US,US-NY
129.222.237.175,206.224.66.113,nwyynyx1,129.222.237.0/24,US,US-NY
129.222.176.39,206.224.71.237,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.198.134,,nwyynyx1,129.222.198.0/24,CA,CA-ON
148.222.196.112,,limaper1,148.222.196.0/25,PE,PE-LMA
148.222.196.114,,limaper1,148.222.196.0/25,PE,PE-LMA
129.222.237.49,206.224.65.135,nwyynyx1,129.222.237.0/24,US,US-NY
129.222.237.49,206.224.66.115,nwyynyx1,129.222.237.0/24,US,US-NY
148.222.196.30,206.224.71.239,limaper1,148.222.196.0/25,PE,PE-LMA
200.189.17.101,,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.224.236,,nwyynyx1,129.222.224.0/24,US,US-NY
129.222.208.228,206.224.64.169,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.208.228,206.224.64.157,nwyynyx1,129.222.208.0/24,CA,CA-QC
129.222.199.27,,nwyynyx1,129.222.199.0/24,CA,CA-ON
143.105.56.238,,mplsmnx1,143.105.56.0/24,US,US-MN
129.222.181.186,206.224.71.235,limaper1,129.222.181.0/24,CL,CL-RM
129.222.176.99,,limaper1,129.222.176.0/24,PE,PE-LMA
129.222.154.16,,mplsmnx1,129.222.154.0/24,CA,CA-ON
200.189.17.143,206.224.71.237,limaper1,200.189.17.0/24,PE,PE-LMA
129.222.178.61,,limaper1,129.222.178.0/24,EC,EC-P
129.222.238.159,206.224.65.135,nwyynyx1,129.222.238.0/24,US,US-NY
138.84.38.64,206.224.71.237,limaper1,138.84.38.0/25,PE,PE-LMA
129.222.209.249,,nwyynyx1,129.222.209.0/24,CA,CA-QC
129.222.94.176,206.224.65.135,nwyynyx1,129.222.94.128/25,CA,CA-QC
129.222.182.208,,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.183.139,206.224.71.243,limaper1,129.222.183.0/24,PE,PE-LMA
129.222.182.200,,limaper1,129.222.182.128/25,PE,PE-LMA
129.222.43.211,,mplsmnx1,129.222.43.0/24,US,US-MN
